RBD,NOM_RBD,NOM_COM_RBD,RURAL_RBD,DC_A,HH_A,DC_UTP,HH_UTP,DC_PDIR,HH_PDIR,DC_DIR,HH_DIR,DC_OES,HH_OES,DC_OF,HH_OF,DC_JUTP,HH_JUTP,DC_IG,HH_IG,DC_OR,HH_OR,DC_DIR_SOST,HH_DIR_SOST,DC_TP_SOST,HH_TP_SOST,DC_SUP_SOST,HH_SUP_SOST,DC_SUBDIR,HH_SUBDIR,DC_PROF_ENC,HH_PROF_ENC,DC_EDUC_TRAD,HH_EDUC_TRAD,DC_TOT,HH_TOT
11828,ESCUELA ESPECIAL PARTICULAR SOR TERESA,CERRILLOS,0,9,396,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,484
11830,ESCUELA BASICA  1287 SAN MARCOS APOSTOL,MAIPÚ,0,31,1063,0,0,0,0,1,44,2,74,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1269
11831,LICEO INDUSTRIAL BENJAMIN FRANKLIN,QUINTA NORMAL,0,65,2331,1,44,0,0,1,44,9,337,0,0,1,44,2,88,0,0,0,0,0,0,0,0,1,44,0,0,0,0,80,2932
11835,ESCUELA PARTICULAR ROYAL SCHOOL,LO PRADO,0,12,394,1,40,0,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,477
11837,ESCUELA SAINT MARY SCHOOL,COLINA,0,15,558,1,44,0,0,1,44,8,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,949
11838,ESCUELA PART. STA. CLARISA DE COLINA,COLINA,0,15,634,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,678
11843,MASTER COLLEGE,SAN BERNARDO,0,20,646,1,44,0,0,1,44,0,0,0,0,2,88,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,25,866
11845,ESCUELA PARTICULAR BELGICA,SAN BERNARDO,0,22,843,0,0,0,0,1,44,4,134,0,0,1,44,1,44,1,40,0,0,0,0,0,0,0,0,0,0,0,0,30,1149
11851,COLEGIO JOSE MANUEL BALMACEDA,PEÑAFLOR,0,40,1703,7,296,0,0,1,44,5,208,0,0,0,0,0,0,1,44,0,0,0,0,0,0,1,44,0,0,0,0,55,2339
11853,ESCUELA BAS. PARTICULAR MILLARAY,PEÑAFLOR,0,8,267,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,311
11854,ESCUELA BASICA PARTICULAR BRASILIA,PADRE HURTADO,1,16,557,1,44,0,0,1,44,1,38,0,0,0,0,1,40,0,0,0,0,0,0,0,0,1,44,0,0,0,0,21,767
11862,ESCUELA DE PARVULOS TRIBILIN,ESTACIÓN CENTRAL,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,2,44
11865,ESCUELA DE PARVULOS CONEJIN,EL BOSQUE,0,3,104,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,148
11867,COLEGIO UNIVERSAL SAN FRANCISCO,TALAGANTE,0,18,611,1,44,1,44,1,44,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,781
11870,ESC.BAS. PART. COLEGIO HAYDN DE SAN JOAQUIN,SAN JOAQUÍN,0,31,1141,1,42,0,0,1,44,11,370,0,0,1,30,1,44,0,0,0,0,0,0,0,0,1,44,0,0,0,0,47,1715
11871,COLEGIO PEDRO DE VALDIVIA,PROVIDENCIA,0,77,2802,0,0,0,0,1,44,5,215,0,0,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,84,3105
11878,ESCUELA ESPECIAL ARNOLD GESELL,PUENTE ALTO,0,4,176,0,0,0,0,1,22,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,242
11883,LICEO MUNICIPAL POLIVALENTE MARIA PINTO,MARÍA PINTO,0,36,1527,1,44,0,0,1,44,5,220,0,0,1,44,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,47,2011
11886,ESCUELA BASICA EL CARMELO,CURACAVÍ,1,22,812,1,44,3,113,1,44,0,0,0,0,0,0,0,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,28,1049
11906,ESCUELA BAS. LOS CARRERA,SAN MIGUEL,0,14,561,0,0,1,44,1,44,7,290,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,983
11909,ESCUELA PARTICULAR N°333 EL ANGEL,SAN JOAQUÍN,0,14,550,2,84,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,722
11914,ESCUELA BASICA Nº128 SAN RAMON,LA CISTERNA,0,19,697,0,0,0,0,1,44,1,14,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,799
11918,FROILAN YAÑEZ DE LA BARRA,LA CISTERNA,0,17,491,1,40,0,0,1,44,1,30,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,21,635
11921,COLEGIO INFOCAP,SAN JOAQUÍN,0,11,420,0,0,0,0,1,44,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,552
11926,ESCUELA BASICA PARTICULAR ROQUER,RENCA,0,13,470,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,558
11928,ESCUELA ANTILLANCA,PUENTE ALTO,0,16,537,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,581
11931,CENTRO EDUC.PART.ORDEN DE SAN JORGE,SAN BERNARDO,0,29,1230,0,0,0,0,1,44,0,0,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,33,1406
11932,ESCUELA ESPECIAL JULIO BERNALDO QUIROS,PAINE,0,4,121,0,0,0,0,1,44,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,180
11936,COLEGIO JACQUES COUSTEAU,MAIPÚ,0,41,1590,2,88,0,0,1,44,3,124,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1890
11942,COLEGIO ABERSAN,COLINA,0,28,955,1,44,0,0,1,44,1,44,0,0,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1175
11949,COLEGIO CRISOL,LA FLORIDA,0,13,434,0,0,2,88,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,610
11950,COLEGIO MONTEVERDE,PEÑALOLÉN,0,34,1198,0,0,1,22,1,44,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1352
11952,ESCUELA BELEN O¦HIGGINS,LA FLORIDA,0,30,790,0,0,2,80,1,40,0,0,0,0,1,40,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,990
11956,ESCUELA BASICA  N°1226 PEPITA,LA FLORIDA,0,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,64
11962,COLEGIO  PEDRO DE VALDIVIA-AGUSTINAS,SANTIAGO,0,78,3095,0,0,1,42,1,42,0,0,0,0,1,42,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,82,3263
11965,CENTRO EDUCACIONAL SAN LORENZO,RECOLETA,0,49,1786,11,451,8,322,1,44,10,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2974
11968,COLEGIO CUMBRES,LAS CONDES,0,144,4713,6,241,1,44,1,44,2,87,0,0,2,88,0,0,0,0,0,0,3,132,0,0,1,44,0,0,0,0,160,5393
11971,COLEGIO SANTO DOMINGO_PADRES DOMINICOS,LA REINA,0,56,2305,0,0,1,44,1,44,7,296,0,0,0,0,0,0,2,62,1,44,0,0,0,0,0,0,0,0,0,0,68,2795
11977,SAINT CHRISTIAN COLLEGE,LA GRANJA,0,48,1808,0,0,3,113,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,53,2009
11979,COLEGIO MIGUEL ANGEL,LA PINTANA,0,18,673,0,0,0,0,1,44,2,84,0,0,0,0,1,43,0,0,1,43,0,0,0,0,0,0,0,0,0,0,23,887
11980,ESCUELA ESPECIAL PARTICULAR CECLA,LA CISTERNA,0,9,265,0,0,0,0,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,353
11993,ESCUELA BASICA JUAN PABLO DUARTE,PROVIDENCIA,0,62,2343,0,0,0,0,1,44,2,88,0,0,2,88,1,44,2,88,0,0,0,0,0,0,0,0,0,0,0,0,70,2695
11994,LICEO POLIVALENTE BAHIA DARWIN,LA GRANJA,0,26,710,1,44,0,0,1,44,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,29,838
11997,ESCUELA JOSE IBAÑEZ,LA CISTERNA,0,21,710,0,0,1,40,1,44,4,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,0,0,0,0,28,985
11998,ESCUELA BASICA PARTICULAR HUEÑECITO,LA PINTANA,0,7,264,1,44,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,396
12076,ESCUELA PARTICULAR SAN GUILLERMO,PUENTE ALTO,0,45,1698,4,142,0,0,1,44,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1928
12077,COLEGIO SAN MIGUEL DE LOS ANDES,PUENTE ALTO,0,40,1438,3,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,44,1610
12079,HERNAN MERINO CORREA,SAN BERNARDO,0,30,1254,1,44,1,44,1,44,0,0,1,38,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,37,1556
12083,COLEGIO LO ERRAZURIZ,MAIPÚ,0,20,708,0,0,0,0,1,44,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,780
12085,COLEGIO CRISTIANO EMMANUEL,LA FLORIDA,0,25,807,1,44,1,44,1,44,3,111,1,38,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1132
12086,COLEGIO COYANCURA,LAS CONDES,0,24,671,1,34,0,0,1,44,1,44,0,0,2,84,1,44,0,0,0,0,1,42,0,0,0,0,0,0,0,0,31,963
12087,COLEGIO BRITISH ROYAL SCHOOL,LA REINA,0,91,3430,2,84,1,44,1,44,0,0,0,0,0,0,6,260,1,40,0,0,2,81,0,0,0,0,0,0,0,0,104,3983
12090,COLEGIO TERRANOVA,LA REINA,0,25,902,0,0,2,66,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1010
12092,ESCUELA ESPECIAL ANADIME,ÑUÑOA,0,21,778,2,88,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,954
12094,COLEGIO SAN ESTEBAN DIÁCONO,VITACURA,0,41,1573,0,0,3,132,1,44,5,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1954
12095,ESC BAS PART COLEGIO CHILLAN,LA FLORIDA,0,14,446,0,0,0,0,1,44,7,251,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,785
12097,ESCUELA ESPECIAL N°1327 ANAKENA,LA FLORIDA,0,14,465,0,0,2,80,1,38,1,15,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,636
12102,ESC. DE PARVULOS ALBERTO WIDMER N_ 2,MAIPÚ,0,4,128,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,172
12103,ESCUELA ESPECIAL DE EDUCACION,LO ESPEJO,0,14,538,1,44,1,44,1,44,2,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,752
12105,ESCUELA BASICA Nº1343 `CEDEL INTEGRACION`,LA PINTANA,0,23,844,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,976
12108,ESCUELA PARTIC.DE PARVULOS MI PRINCESITA,SAN JOAQUÍN,0,4,148,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,7,269
12111,COLEGIO POLIV. PDTE. JOSE MANUEL BALMACEDA,SAN BERNARDO,0,41,1602,2,88,1,44,1,44,3,109,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,51,2019
12113,ESCUELA BASICA LO VELASQUEZ,RENCA,0,32,1281,1,44,0,0,1,44,3,118,0,0,1,44,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,40,1619
12115,CENTRO EDUCACIONAL FEDERICO GARCIA LORCA,RENCA,0,29,1051,2,82,3,132,1,44,1,40,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1437
12117,COMPLEJO EDUCACIONAL J. MIGUEL CARRERA,QUILICURA,0,44,1790,1,44,0,0,1,44,10,374,0,0,1,44,3,132,2,88,0,0,0,0,0,0,1,44,0,0,0,0,63,2560
12118,ESCUELA CENTRO BIBLICO LA FORESTA,MELIPILLA,0,17,617,0,0,0,0,1,44,1,35,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,784
12119,ESCUELA DIFERENCIAL INTEGRACION,MELIPILLA,0,5,181,0,0,0,0,1,44,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,245
12121,ESCUELA MARIA DE LA PAZ,PUENTE ALTO,0,12,388,0,0,1,44,1,30,1,44,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,526
12122,ESCUELA EDUCADORA GABRIELA MISTRAL,PUDAHUEL,0,32,1333,2,88,2,88,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,38,1597
12126,ESCUELA BÁSICA Y ESPECIAL N°352 LAUTRARU,LA PINTANA,0,32,1314,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1402
12130,ESCUELA MARIA TERESA SCHOOL NUM 2,SANTIAGO,0,10,310,0,0,0,0,1,44,1,18,0,0,1,44,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,448
12133,COLEGIO FRANCISCO ENCINA,ÑUÑOA,0,16,446,1,30,1,44,1,44,2,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,651
12136,ESCUELA ESPECIAL PART SANTIAGO SUR,PEDRO AGUIRRE CERDA,0,7,210,0,0,1,44,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,292
12143,ESCUELA ESPECIAL PARTICULAR GALVARINO,SAN RAMÓN,0,7,198,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,242
12217,CENTRO POLITECNICO PARTICULAR DE NUNOA,ÑUÑOA,0,34,1371,2,86,0,0,1,44,7,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1783
12221,ESCUELA ESPECIAL PARTICULAR REINA MARIA,CONCHALÍ,0,2,78,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,122
12225,COLEGIO BICENTENARIO SAN ESTEBAN MARTIR,LO BARNECHEA,0,65,2383,2,80,5,204,1,44,2,84,0,0,1,44,1,44,0,0,0,0,1,40,0,0,0,0,0,0,0,0,78,2923
12226,ESCUELA BASICA N°1355 IRARRAZAVAL,ÑUÑOA,0,9,249,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,293
12237,ESC.PART.COLEGIO LOS HALCONES,PUENTE ALTO,0,18,667,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,755
12241,COLEGIO CORAZON DE JESUS,QUINTA NORMAL,0,20,694,2,84,0,0,1,44,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,862
12242,COLEGIO PUDAHUEL,PUDAHUEL,0,23,797,0,0,3,132,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1017
12243,ESCUELA Nº 1365 R.P. GUSTAVO LE PAIGE,RENCA,0,21,854,0,0,0,0,1,44,8,338,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1324
12244,COLEGIO EL SEMBRADOR,PUENTE ALTO,0,94,3183,1,44,2,84,1,44,1,15,0,0,0,0,2,88,1,44,1,44,0,0,0,0,0,0,0,0,0,0,103,3546
12249,ESCUELA ESPECIAL PONTIFICE JUAN PABLO II,PEÑALOLÉN,0,15,544,0,0,0,0,1,44,1,38,0,0,1,44,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,20,758
12251,COLEGIO BATALLA DE LA CONCEPCION,EL BOSQUE,0,14,487,1,44,1,30,1,44,7,284,0,0,1,44,1,44,1,40,0,0,0,0,0,0,0,0,0,0,0,0,27,1017
12255,COLEGIO ALCAZAR,MAIPÚ,0,59,2361,0,0,1,44,1,44,7,268,0,0,2,88,2,88,1,44,0,0,1,44,0,0,0,0,0,0,0,0,74,2981
12258,COLEGIO EMMANUEL MOUNIER,PEÑAFLOR,0,10,96,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,121
12260,COLEGIO SAN FRANCISCO DE ASIS DE BELEN,SANTIAGO,0,29,1188,0,0,3,132,1,44,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,1,44,0,0,0,0,35,1452
12265,COLEGIO THE SOUTHERN CROSS SCHOOL,LAS CONDES,0,57,2119,0,0,1,40,1,40,1,30,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2269
12266,COLEGIO CIUDADELA MONTESSORI DE LAS CONDES,LAS CONDES,0,16,479,0,0,0,0,1,44,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,553
12269,COLEGIO INSTITUTO SAN CARLOS,LA PINTANA,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,3,84
12273,ESC.MUNIC.DE PARVULOS HERNAN DEL SOL,RENCA,0,5,202,0,0,0,0,1,26,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,236
12766,COLEGIO DE ADULTOS MANQUEHUE DE TIL TIL,TILTIL,1,5,166,0,0,0,0,1,44,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,298
12775,INSTITUTO  DOMINGO  EYZAGUIRRE,SAN BERNARDO,0,27,1078,0,0,0,0,1,44,3,130,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,3,132,36,1472
12778,ESCUELAS  DEL  CARIÑO ALBORADA,PUDAHUEL,0,20,325,0,0,0,0,1,20,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,365
13204,ESCUELA  ESPECIAL  N°2420 LA  HUERTA,TILTIL,0,5,217,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,305
13212,ESCUELA  ESPECIAL  N°2422 AYEKAN,LA FLORIDA,0,5,194,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,238
13215,COLEGIO HOSPITALARIO  CLINICA INDISA,PROVIDENCIA,0,2,64,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,76
13218,ESCUELA  ESPECIAL  N°196 AURINKO,SAN BERNARDO,0,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44
13220,COLEGIO LICARAYEN,LA FLORIDA,0,22,833,1,30,2,80,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,987
16773,ESCUELA ESPECIAL N°2424 EL  VOLANTIN,PEÑALOLÉN,0,7,308,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,352
16776,LYCÉE ANTOINE DE SAINT - EXUPÉRY,COLINA,0,95,2264,0,0,2,47,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,99,2377
16777,ESCUELA  DE  PARVULOS  Y  ESPECIAL  N°197 AMARAL,EL MONTE,0,7,286,1,20,1,15,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,365
16783,COLEGIO HOSPITALARIO HOSPITAL DEL  PINO,SAN BERNARDO,0,4,99,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,111
16785,ESCUELA ESPECIAL DE  LENGUAJE LOS  CHAVITOS,LAMPA,0,6,242,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,286
16787,ESCUELA  BASICA  N°198 GREENFIELD SCHOOL,TALAGANTE,0,13,542,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,630
16788,ESCUELA ESPECIAL N°197 MI  PEQUEÑO  MOZART,BUIN,0,4,176,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,264
16789,ESCUELA ESPECIAL N°2427 CARNAVAL,MAIPÚ,0,2,88,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,132
16790,ESCUELA  ESPECIAL  BASILEA,LA FLORIDA,0,3,132,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,176
16799,CENTRO DE EDUCACION INTEGRADO DE  ADULTOS GLADYS LAZO Nº 2,SAN BERNARDO,0,10,345,0,0,0,0,1,44,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,409
16807,COLEGIO LOS  ALERCES  DE  TALAGANTE,TALAGANTE,0,20,607,1,40,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,735
16808,ESCUELA  ESPECIAL N°232 EL ARCA,PUENTE ALTO,0,4,176,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,206
16809,ESCUELA  ESPECIAL N°198 LOS  GIRASOLES,BUIN,0,7,299,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,343
16810,ESCUELA  ESPECIAL  N°199 EL  AROMO,SAN BERNARDO,0,1,44,0,0,0,0,1,20,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,84
16811,ESCUELA ESPECIAL N° 2430 SAN ALBERTO HURTADO,SANTIAGO,0,6,241,0,0,0,0,1,44,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,336
16812,ESCUELA ESPECIAL PARAPEQUES,SAN RAMÓN,0,4,155,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,6,239
16814,"ESCUELA ESPECIAL N°199, MI  POLLITO  AMARILLITO",PEÑAFLOR,0,4,132,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,220
16815,COLEGIO PATAGONIA DE BUIN,BUIN,0,17,567,0,0,0,0,1,44,0,0,0,0,1,40,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,20,676
16816,"ESCUELA  BASICA N°201, REDWOOD COLLEGE",SAN BERNARDO,0,16,551,0,0,0,0,1,44,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,639
16820,COLEGIO  PAULO  FREIRE  DE  SAN  MIGUEL,SAN MIGUEL,0,11,332,1,30,0,0,1,30,1,2,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,424
16821,ESCUELA ESPECIAL APRENDAMOS JUNTOS,LA CISTERNA,0,3,132,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,176
16823,ESCUELA ESPECIAL N° 2433 LOS MUSICOS DE BREMEN,LA PINTANA,0,2,88,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,132
16825,ESCUELA  BASICA  N°200 COLEGIO  INTEGRAL TRABUNCO,PEÑAFLOR,0,18,755,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,843
16826,ESCUELA  ESPECIAL  N°2435 AITUE,ESTACIÓN CENTRAL,0,4,176,1,35,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,255
16827,ESCUELA ESPECIAL Y DE PARVULOS PETIT PRINCE,LA CISTERNA,0,4,176,0,0,0,0,1,44,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,242
16828,ESCUELA ESPECIAL ANTUMALEN N°202,CALERA DE TANGO,0,2,88,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,176
16829,"ESCUELA DE PARVULOS N°2437,  COLEGIO ALEMÁN CHICUREO",COLINA,0,83,2938,0,0,4,168,1,44,16,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,3692
16830,RIELJAN COLLEGE,CALERA DE TANGO,0,17,336,1,44,1,30,1,44,2,82,0,0,0,0,2,70,0,0,0,0,0,0,0,0,1,30,0,0,0,0,25,636
16832,ESCUELA  ESPECIAL  2438 `PEQUEÑOS  GENIOS  DE  VALLE  GRANDE`,LAMPA,0,4,176,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,264
16834,JARDÍN INFANTIL JIRAFITA,PUENTE ALTO,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0,0,2,64
16837,"ESC.ESP.N°2439, MANQUEHUE DE TIL TIL",TILTIL,0,4,176,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,220
16857,CENTRO  EDUCACIONAL  DE  ADULTOS  EL MONTE,EL MONTE,0,7,134,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,222
