AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;ESTADO_ESTAB;N_ASIS;N_HOMBRES;N_MUJERES;N_PROF;N_PARA;N_AUX;N_ADMIN;N_TEC;N_SIN_DATO;JORN_PROF;JORN_PARA;JORN_AUX;JORN_ADMIN;JORN_TEC;JORN_SIN_DATO;TOT_JORN
2023;5170;5;ESCUELA HUILLINCO;8;BBIO;82;8204;CONTULMO;84;ARAUCO;2;1;1;1;1;0;1;0;1;0;0;0;0;0;44;0;0;0;0;44
2023;5171;3;ESCUELA BASICA FRANCISCO ANTONIO ENCINA;8;BBIO;82;8203;CAÑETE;84;ARAUCO;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5172;1;ESCUELA BASICA JUAN LAVIN ALVEAR;8;BBIO;82;8203;CAÑETE;84;ARAUCO;2;1;1;1;8;4;4;3;4;1;0;0;0;67;164;44;0;0;0;275
2023;5174;8;ESCUELA EL ALAMO;8;BBIO;82;8204;CONTULMO;84;ARAUCO;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5175;6;ESCUELA VILLA ELICURA;8;BBIO;82;8204;CONTULMO;84;ARAUCO;2;1;1;1;1;0;1;1;0;0;0;0;0;36;0;0;0;0;0;36
2023;5176;4;ESCUELA MAHUILQUE;8;BBIO;82;8204;CONTULMO;84;ARAUCO;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5177;2;ESCUELA CHACRAS BUENAS;8;BBIO;82;8204;CONTULMO;84;ARAUCO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5178;0;ESCUELA BASICA PEDRO ETCHEPARE BORDA;8;BBIO;82;8203;CAÑETE;84;ARAUCO;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5179;9;ESCUELA BASICA ARTURO DEL PINO PEREIRA;8;BBIO;82;8203;CAÑETE;84;ARAUCO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5180;2;ESCUELA PARTICULAR NUEVA AURORA;8;BBIO;82;8203;CAÑETE;84;ARAUCO;3;2;1;1;12;4;8;1;8;3;0;0;0;16;320;100;0;0;0;436
2023;5181;0;ESCUELA PARTICULAR HUILLINCO ALTO;8;BBIO;82;8204;CONTULMO;84;ARAUCO;3;2;1;1;7;2;5;4;0;1;0;2;0;127;0;44;0;88;0;259
2023;5182;9;ESCUELA PARTICULAR COLLICO;8;BBIO;82;8203;CAÑETE;84;ARAUCO;3;2;1;1;3;0;3;1;1;1;0;0;0;4;40;5;0;0;0;49
2023;5183;7;ESCUELA PARTICULAR LLEU-LLEU BAJO;8;BBIO;82;8203;CAÑETE;84;ARAUCO;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5184;5;SAN FRANCISCO;8;BBIO;82;8204;CONTULMO;84;ARAUCO;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5186;1;ESCUELA PARTICULAR VILLA HERMOSA;8;BBIO;82;8204;CONTULMO;84;ARAUCO;3;2;1;1;3;0;3;0;0;3;0;0;0;0;0;48;0;0;0;48
2023;5188;8;ESCUELA PARTICULAR BUCHOCO;8;BBIO;82;8204;CONTULMO;84;ARAUCO;3;2;1;1;5;3;2;2;0;3;0;0;0;51;0;113;0;0;0;164
2023;5189;6;ESCUELA PARTICULAR LICAUQUEN;8;BBIO;82;8204;CONTULMO;84;ARAUCO;3;2;1;1;7;5;2;4;0;3;0;0;0;176;0;132;0;0;0;308
2023;5191;8;CHANQUIN;8;BBIO;82;8204;CONTULMO;84;ARAUCO;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5192;6;ESCUELA ANA MOLINA;8;BBIO;82;8207;TIRÚA;84;ARAUCO;2;1;1;1;14;3;11;5;5;1;0;3;0;118;214;44;0;132;0;508
2023;5193;4;ESCUELA HECTOR ISAAC CARRASCO HELDT;8;BBIO;82;8207;TIRÚA;84;ARAUCO;2;1;0;1;15;7;8;3;10;2;0;0;0;132;305;88;0;0;0;525
2023;5194;2;ESCUELA ELOISA GONZALEZ;8;BBIO;82;8207;TIRÚA;84;ARAUCO;2;1;0;1;32;6;26;3;22;3;2;2;0;132;899;132;88;88;0;1339
2023;5195;0;ESCUELA CERRO NEGRO;8;BBIO;82;8207;TIRÚA;84;ARAUCO;2;1;1;1;5;3;2;2;3;0;0;0;0;7;23;0;0;0;0;30
2023;5196;9;ESCUELA PRIMER AGUA;8;BBIO;82;8207;TIRÚA;84;ARAUCO;2;1;1;1;13;5;8;3;8;2;0;0;0;110;254;88;0;0;0;452
2023;5197;7;ESCUELA CASA DE PIEDRA;8;BBIO;82;8207;TIRÚA;84;ARAUCO;2;1;1;1;12;5;7;3;5;2;0;2;0;102;181;88;0;88;0;459
2023;5198;5;ESCUELA ALTO QUILANTAHUE;8;BBIO;82;8207;TIRÚA;84;ARAUCO;2;1;1;1;5;3;2;2;3;0;0;0;0;8;23;0;0;0;0;31
2023;5199;3;ESCUELA ALTO AILLINCO;8;BBIO;82;8207;TIRÚA;84;ARAUCO;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5200;0;ESCUELA ULTIMA ESPERANZA;8;BBIO;82;8207;TIRÚA;84;ARAUCO;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5201;9;ESCUELA PUERTO PALLACO;8;BBIO;82;8207;TIRÚA;84;ARAUCO;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5202;7;ESCUELA MAPUDUNGUN;8;BBIO;82;8207;TIRÚA;84;ARAUCO;2;1;1;1;15;7;8;3;9;2;1;0;0;132;338;88;44;0;0;602
2023;5203;5;ESCUELA AGUA DE MOLINO;8;BBIO;82;8207;TIRÚA;84;ARAUCO;2;1;1;1;7;4;3;3;3;1;0;0;0;51;51;28;0;0;0;130
2023;5204;3;ESCUELA LOS MAQUIS;8;BBIO;82;8207;TIRÚA;84;ARAUCO;2;1;1;1;1;1;0;0;0;1;0;0;0;0;0;16;0;0;0;16
2023;5205;1;ESCUELA CHILLIMAPU;8;BBIO;82;8207;TIRÚA;84;ARAUCO;2;1;1;1;7;2;5;2;3;1;1;0;0;40;68;44;44;0;0;196
2023;5207;8;ESCUELA PONOTRO HENCHI AMULEI;8;BBIO;82;8207;TIRÚA;84;ARAUCO;2;1;1;1;4;3;1;1;3;0;0;0;0;5;60;0;0;0;0;65
2023;5208;6;ESCUELA PARTICULAR LOS LINGUES;8;BBIO;82;8207;TIRÚA;84;ARAUCO;3;2;1;1;11;4;7;2;4;2;0;3;0;54;134;78;0;116;0;382
2023;5209;4;ANDRES BELLO;8;BBIO;82;8207;TIRÚA;84;ARAUCO;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5210;8;ESCUELA PARTICULAR SANTOS CHÁVEZ DE CANIHUAL;8;BBIO;82;8207;TIRÚA;84;ARAUCO;3;2;1;1;15;6;9;4;5;5;0;1;0;156;220;152;0;12;0;540
2023;5211;6;ESCUELA PARTICULAR RANQUILHUE;8;BBIO;82;8207;TIRÚA;84;ARAUCO;3;2;1;1;15;5;10;3;8;3;0;1;0;98;332;132;0;44;0;606
2023;5212;4;ESCUELA PARTICULAR NUEVA LAS HUELLAS;8;BBIO;82;8207;TIRÚA;84;ARAUCO;3;2;1;1;8;2;6;2;3;2;1;0;0;80;82;88;44;0;0;294
2023;5213;2;ESCUELA PARTICULAR LAS MISIONES;8;BBIO;82;8207;TIRÚA;84;ARAUCO;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5214;0;ESCUELA PARTICULAR AILLINCO;8;BBIO;82;8207;TIRÚA;84;ARAUCO;3;2;1;1;17;8;9;3;7;5;0;2;0;124;292;200;0;89;0;705
2023;5215;9;LICEO INDUSTRIAL B-5 ANGOL;9;ARAUC;92;9201;ANGOL;91;MALLECO;5;4;0;1;18;8;10;0;12;4;2;0;0;0;528;176;88;0;0;792
2023;5216;7;LICEO COMERCIAL ARMANDO BRAVO BRAVO;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;0;1;28;9;19;8;11;6;2;1;0;272;372;264;76;44;0;1028
2023;5217;5;LICEO MERCEDES MANOSALVA AREVALO;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5218;3;LICEO ENRIQUE BALLACEY COTTEREAU;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;0;1;35;13;22;5;8;8;8;6;0;176;312;352;352;264;0;1456
2023;5219;1;LICEO BICENTENARIO POLITECNICO JUANITA FERNANDEZ;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;0;1;55;14;41;6;30;16;2;1;0;217;1318;704;88;44;0;2371
2023;5220;5;ESCUELA HERMANOS CARRERA;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;0;1;30;3;27;8;16;5;1;0;0;245;647;220;44;0;0;1156
2023;5221;3;ESCUELA BASICA NAHUELBUTA;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;0;1;32;8;24;12;10;6;0;4;0;445;406;264;0;161;0;1276
2023;5224;8;ESCUELA REPUBLICA FEDERAL ALEMANA;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;0;1;38;7;31;5;2;4;10;17;0;197;88;176;426;663;0;1550
2023;5225;6;COLEGIO MARÍA SYLVESTER RASCH;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;0;1;24;8;16;4;2;3;10;5;0;163;54;132;363;193;0;905
2023;5226;4;ESCUELA DIEGO DUBLE URRUTIA;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;0;1;73;21;52;13;42;12;0;6;0;486;1735;506;0;240;0;2967
2023;5227;2;ESCUELA JOSÉ ELÍAS BOLIVAR HERRERA;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;0;1;28;8;20;4;9;4;2;9;0;145;368;176;88;332;0;1109
2023;5228;0;ESCUELA VILLA HUEQUEN;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;0;1;30;5;25;7;17;5;0;1;0;233;600;220;0;44;0;1097
2023;5229;9;ESCUELA BASICA ARAGON;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;0;1;71;17;54;15;42;13;1;0;0;660;1695;572;44;0;0;2971
2023;5230;2;ESCUELA ESPECIAL ESPANA;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;0;1;11;3;8;5;4;2;0;0;0;129;162;74;0;0;0;365
2023;5231;0;ESC. FRANCISCO SANDOVAL PACHECO;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5232;9;ESCUELA BASICA MIGUEL LUIS AMUNATEGUI;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5233;7;ESCUELA BASICA JUAN M. FERRIERE CAIRE;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;1;1;4;1;3;1;2;1;0;0;0;18;82;44;0;0;0;144
2023;5234;5;ESCUELA BASICA COLONIA LOLENCO;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5235;3;ESCUELA BASICA LAS CASAS MAITENREHUE;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5236;1;ESC.BASICA QUEBRADA ONDA MAINTENREHUE;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5238;8;ESC BASICA OSCAR MUÑOZ MORAGA;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5241;8;ESCUELA BASICA  BUTACO;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5242;6;ESC. BASICA ALBOYANCO;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5243;4;ESC. BASICA CHANLEO;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5244;2;TRARULEMU;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5245;0;ESCUELA BASICA ALTIVA ARAUCARIA;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5246;9;ESCUELA UNION FAMILIAR;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5247;7;ESCUELA BASICA EL MAITEN;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5248;5;ESCUELA REPUBLICA DE AUSTRIA;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;1;1;4;2;2;1;1;1;0;1;0;14;38;44;0;15;0;111
2023;5249;3;ESC. BASICA MANUEL RODRIGUEZ;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;1;1;13;3;10;3;5;3;0;2;0;94;188;132;0;76;0;490
2023;5250;7;ESCUELA REGIMIENTO HUSARES;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;1;1;9;2;7;3;4;1;1;0;0;52;176;44;44;0;0;316
2023;5251;5;ESCUELA BASICA PICHIPEHUEN;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5252;3;ESC. BASICA LOMAS DEL TORO;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5255;8;ESCUELA SANTA ADRIANA;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5256;6;ESCUELA BASICA SANTA RITA;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5257;4;ESCUELA;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5258;2;ESCUELA BASICA CHACAICO;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;1;1;1;0;1;0;0;1;0;0;0;0;0;15;0;0;0;15
2023;5261;2;ESCUELA BASICA POCHOCOY;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5262;0;ESC.BASICA ERNESTO RIQUELME;9;ARAUC;92;9209;RENAICO;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5263;9;ESCUELA DE ITRAQUE;9;ARAUC;92;9201;ANGOL;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5264;7;COLEGIO SAN FRANCISCO DE ASIS DE ANGOL;9;ARAUC;92;9201;ANGOL;91;MALLECO;3;2;0;1;75;13;62;21;32;14;2;6;0;852;1166;616;88;226;0;2948
2023;5265;5;COLEGIO ADVENTISTA DE ANGOL;9;ARAUC;92;9201;ANGOL;91;MALLECO;3;2;0;1;32;7;25;4;20;5;2;1;0;162;852;220;88;44;0;1366
2023;5266;3;COLEGIO SAN JOSE;9;ARAUC;92;9201;ANGOL;91;MALLECO;4;3;0;1;18;5;13;0;12;6;0;0;0;0;539;270;0;0;0;809
2023;5267;1;ESCUELA AGRICOLA EL VERGEL;9;ARAUC;92;9201;ANGOL;91;MALLECO;3;2;1;1;17;9;8;4;11;1;0;1;0;165;430;44;0;44;0;683
2023;5269;8;ESCUELA PARTICULAR EL MIRADOR;9;ARAUC;92;9201;ANGOL;91;MALLECO;3;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5270;1;LICEO POLITECNICO DOMINGO STA MARIA;9;ARAUC;92;9209;RENAICO;91;MALLECO;2;1;0;1;33;8;25;5;20;8;0;0;0;200;752;352;0;0;0;1304
2023;5272;8;ESCUELA BASICA LOS NOGALES;9;ARAUC;92;9209;RENAICO;91;MALLECO;2;1;0;1;19;4;15;4;6;4;3;2;0;162;206;176;132;88;0;764
2023;5273;6;ESCUELA MUNICIP. LA NOBEL GABRIELA;9;ARAUC;92;9209;RENAICO;91;MALLECO;2;1;0;1;23;3;20;3;0;3;9;8;0;123;0;132;368;352;0;975
2023;5274;4;LICEO AGRICOLA FORESTAL MANZANARES;9;ARAUC;92;9209;RENAICO;91;MALLECO;2;1;1;1;26;13;13;6;15;5;0;0;0;228;560;220;0;0;0;1008
2023;5275;2;ESC. BASICA JULIO MONTT SALAMANCA;9;ARAUC;92;9209;RENAICO;91;MALLECO;2;1;1;1;1;0;1;0;0;1;0;0;0;0;0;44;0;0;0;44
2023;5276;0;ESCUELA BASICA TOLPAN;9;ARAUC;92;9209;RENAICO;91;MALLECO;2;1;1;1;3;1;2;0;2;1;0;0;0;0;88;44;0;0;0;132
2023;5277;9;MANUEL RODRIGUEZ(CERRADO)/RES/412/4/98;9;ARAUC;92;9209;RENAICO;91;MALLECO;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5278;7;ESC. BASICA ARTURO PEREZ CANTO;9;ARAUC;92;9209;RENAICO;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5279;5;ESCUELA;9;ARAUC;92;9209;RENAICO;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5280;9;SAN FRANCISCO DE ASIS - RENAICO;9;ARAUC;92;9209;RENAICO;91;MALLECO;3;2;0;1;34;9;25;7;12;9;1;5;0;273;504;396;44;216;0;1433
2023;5281;7;ESCUELA PARTICULAR UNION VENECIA;9;ARAUC;92;9209;RENAICO;91;MALLECO;3;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5282;5;COMPLEJO EDUCACIONAL COLLIPULLI;9;ARAUC;92;9202;COLLIPULLI;91;MALLECO;2;1;0;1;53;24;29;8;17;10;7;11;0;315;615;440;269;409;0;2048
2023;5283;3;ESCUELA THOMAS ALVA EDISON;9;ARAUC;92;9202;COLLIPULLI;91;MALLECO;2;1;0;1;35;9;26;5;25;4;1;0;0;166;961;176;44;0;0;1347
2023;5284;1;ESCUELA BENJAMIN FRANKLIN;9;ARAUC;92;9202;COLLIPULLI;91;MALLECO;2;1;0;1;26;6;20;6;15;4;0;1;0;228;568;176;0;40;0;1012
2023;5286;8;ESCUELA BASICA VICTOR DURAN PEREZ;9;ARAUC;92;9202;COLLIPULLI;91;MALLECO;2;1;0;1;38;10;28;8;23;6;1;0;0;298;912;246;44;0;0;1500
2023;5287;6;ESCUELA;9;ARAUC;92;9202;COLLIPULLI;91;MALLECO;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5288;4;ESCUELA MICHIGAN EL AMANECER;9;ARAUC;92;9202;COLLIPULLI;91;MALLECO;2;1;0;1;33;10;23;6;22;5;0;0;0;161;828;194;0;0;0;1183
2023;5289;2;ESCUELA F-90 RAÚL CASTRO MÁRQUEZ;9;ARAUC;92;9202;COLLIPULLI;91;MALLECO;2;1;0;1;38;4;34;10;23;5;0;0;0;346;804;196;0;0;0;1346
2023;5290;6;ESCUELA NICOLAS PEREZ CARDENAS;9;ARAUC;92;9202;COLLIPULLI;91;MALLECO;2;1;1;1;17;7;10;3;12;2;0;0;0;49;437;88;0;0;0;574
2023;5291;4;ESCUELA BASICA CANADA;9;ARAUC;92;9202;COLLIPULLI;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5292;2;ESCUELA BASICA MIGUEL HUENTELEN;9;ARAUC;92;9202;COLLIPULLI;91;MALLECO;2;1;1;1;30;6;24;4;20;5;0;1;0;142;801;220;0;44;0;1207
2023;5294;9;ESCUELA MUNICIPAL JOEL COLLÍO MORALES;9;ARAUC;92;9202;COLLIPULLI;91;MALLECO;2;1;1;1;6;3;3;4;1;1;0;0;0;42;12;44;0;0;0;98
2023;5295;7;ESCUELA BASICA SANTA JULIA;9;ARAUC;92;9202;COLLIPULLI;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5296;5;ESCUELA BASICA PEMEHUE;9;ARAUC;92;9202;COLLIPULLI;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5297;3;ESCUELA BASICA EL ENCINAR;9;ARAUC;92;9202;COLLIPULLI;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5298;1;ESCUELA RAHUILMACO;9;ARAUC;92;9202;COLLIPULLI;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5300;7;ESCUELA LOS AROMOS (CERRADA 97);9;ARAUC;92;9202;COLLIPULLI;91;MALLECO;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5305;8;ESCUELA BASICA VILLA CURACO;9;ARAUC;92;9202;COLLIPULLI;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5306;6;ESCUELA;9;ARAUC;92;9202;COLLIPULLI;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5307;4;ESCUELA BASICA SAN ANDRES;9;ARAUC;92;9202;COLLIPULLI;91;MALLECO;2;1;1;1;3;2;1;1;1;1;0;0;0;7;7;44;0;0;0;58
2023;5308;2;ESCUELA BASICA EL AVELLANO;9;ARAUC;92;9202;COLLIPULLI;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5309;0;ESCUELA BASICA RIO AMARGO;9;ARAUC;92;9202;COLLIPULLI;91;MALLECO;2;1;1;1;4;2;2;1;2;1;0;0;0;8;52;44;0;0;0;104
2023;5310;4;ESCUELA BASICA MAPUDANCO;9;ARAUC;92;9202;COLLIPULLI;91;MALLECO;2;1;1;1;3;2;1;1;1;1;0;0;0;7;7;44;0;0;0;58
2023;5311;2;ESC.BASICA SALTO CHANCAHUA;9;ARAUC;92;9202;COLLIPULLI;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5312;0;ESCUELA BASICA NIBLINTO;9;ARAUC;92;9202;COLLIPULLI;91;MALLECO;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5314;7;ESCUELA CHIGUAIHUE;9;ARAUC;92;9202;COLLIPULLI;91;MALLECO;2;1;1;1;5;4;1;1;1;3;0;0;0;10;10;107;0;0;0;127
2023;5315;5;COLEGIO PARTIC. WOLFGANG AMADEUS MOZART;9;ARAUC;92;9202;COLLIPULLI;91;MALLECO;3;2;0;1;52;19;33;10;32;8;0;2;0;411;1343;338;0;88;0;2180
2023;5317;1;ESCUELA PARTICULAR COLIHUINCA TORI;9;ARAUC;92;9202;COLLIPULLI;91;MALLECO;3;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5319;8;ESCUELA PARTICULAR CAILLIN;9;ARAUC;92;9202;COLLIPULLI;91;MALLECO;3;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5320;1;ESCUELA PARTICULAR SANTA LUCIA;9;ARAUC;92;9202;COLLIPULLI;91;MALLECO;3;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5322;8;ESCUELA PARTICULAR SN.JUAN DE LA AMERICA;9;ARAUC;92;9202;COLLIPULLI;91;MALLECO;3;2;1;1;1;0;1;0;1;0;0;0;0;0;45;0;0;0;0;45
2023;5323;6;LICEO BICENTENARIO POLIVALENTE LONQUIMAY;9;ARAUC;92;9205;LONQUIMAY;91;MALLECO;2;1;0;1;47;21;26;8;0;12;24;3;0;330;0;504;1056;132;0;2022
2023;5324;4;ESCUELA MUNICIPAL FRONTERIZA;9;ARAUC;92;9205;LONQUIMAY;91;MALLECO;2;1;0;1;45;14;31;9;5;7;17;7;0;376;212;308;744;304;0;1944
2023;5325;2;ESCUELA BASICA GABRIELA PETERMANN;9;ARAUC;92;9205;LONQUIMAY;91;MALLECO;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5326;0;ESCUELA BASICA MALALMAHUIDA;9;ARAUC;92;9205;LONQUIMAY;91;MALLECO;2;1;1;1;16;9;7;4;0;3;9;0;0;99;0;132;357;0;0;588
2023;5327;9;ESCUELA DE LIUCURA;9;ARAUC;92;9205;LONQUIMAY;91;MALLECO;2;1;1;1;16;6;10;2;4;3;6;1;0;59;176;132;244;44;0;655
2023;5328;7;ESCUELA BASICA MITRAUQUEN;9;ARAUC;92;9205;LONQUIMAY;91;MALLECO;2;1;1;1;2;2;0;0;0;1;0;1;0;0;0;44;0;12;0;56
2023;5329;5;ESCUELA BASICA CRUZACO;9;ARAUC;92;9205;LONQUIMAY;91;MALLECO;2;1;1;1;6;3;3;1;0;1;4;0;0;44;0;15;148;0;0;207
2023;5330;9;ESC.BASICA MARTA BRUNET;9;ARAUC;92;9205;LONQUIMAY;91;MALLECO;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;5331;7;ESCUELA BASICA MARIMENUCO;9;ARAUC;92;9205;LONQUIMAY;91;MALLECO;2;1;1;1;6;3;3;1;0;3;2;0;0;8;0;112;56;0;0;176
2023;5332;5;ESCUELA BASICA LA ANGOSTURA;9;ARAUC;92;9205;LONQUIMAY;91;MALLECO;2;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;32;0;0;32
2023;5333;3;ESCUELA DE ICALMA;9;ARAUC;92;9205;LONQUIMAY;91;MALLECO;2;1;1;1;23;9;14;1;0;10;12;0;0;17;0;426;524;0;0;967
2023;5336;8;ESCUELA BASICA LOS PINOS;9;ARAUC;92;9205;LONQUIMAY;91;MALLECO;2;1;1;1;2;2;0;0;0;1;1;0;0;0;0;44;12;0;0;56
2023;5337;6;ESCUELA DE SIERRA NEVADA;9;ARAUC;92;9205;LONQUIMAY;91;MALLECO;2;1;1;1;1;1;0;0;0;1;0;0;0;0;0;44;0;0;0;44
2023;5338;4;ESC. BASICA JUSTO SCHWEITZER M.;9;ARAUC;92;9205;LONQUIMAY;91;MALLECO;2;1;1;1;12;3;9;2;0;1;7;2;0;52;0;44;308;57;0;461
2023;5339;2;ESCUELA DE TROYO;9;ARAUC;92;9205;LONQUIMAY;91;MALLECO;2;1;1;1;11;5;6;2;3;4;2;0;0;54;110;176;88;0;0;428
